claim_id,claim_amount,claim_age_days,policyholder_age,prior_claims,vehicle_age_years,annual_premium,claim_type,vehicle_type,policy_state,incident_hour,is_fraud
CLM-001834,6007.33,124,59,1,17,1417.99,collision,ute,QLD,9,0
CLM-001835,992.71,683,75,0,16,2261.13,collision,suv,QLD,13,0
CLM-001836,10154.91,2291,58,0,14,1392.89,collision,hatchback,VIC,4,0
CLM-001837,6152.48,2695,45,0,20,1794.92,collision,sedan,NSW,20,0
CLM-001838,2658.84,796,39,0,19,855.43,collision,sedan,QLD,0,0
CLM-001839,1219.51,2726,63,0,6,1686.63,windscreen,sedan,QLD,12,0
CLM-001840,6571.56,1730,78,0,13,1424.67,windscreen,sedan,NSW,7,0
CLM-001841,4261.26,2464,36,1,9,1439.01,collision,hatchback,WA,10,0
CLM-001842,998.9,1547,55,1,5,1443.58,collision,suv,NSW,12,0
CLM-001843,2504.74,1658,46,0,17,1913.09,collision,sedan,NSW,15,0
CLM-001844,31089.63,1423,34,0,0,1434.18,liability,suv,VIC,22,1
CLM-001845,3018.08,572,45,1,2,1091.24,collision,suv,NSW,13,0
CLM-001846,1708.76,694,23,0,2,1146.74,theft,sedan,NSW,5,0
CLM-001847,1399.16,612,53,1,4,1619.65,collision,sedan,VIC,12,0
CLM-001848,11260.7,2929,25,0,11,1497.66,theft,suv,NSW,12,0
CLM-001849,5629.75,1544,49,0,20,844.94,collision,sedan,NSW,20,0
CLM-001850,8566.2,1385,78,0,21,1519.83,windscreen,ute,QLD,13,0
CLM-001851,3590.83,3123,27,0,19,992.83,collision,sedan,VIC,20,0
CLM-001852,7635.12,3238,34,0,16,1494.63,liability,ute,WA,15,0
CLM-001853,1577.76,854,66,0,10,1084.17,collision,hatchback,VIC,13,0
CLM-001854,3367.56,1294,78,0,17,1257.11,windscreen,sedan,VIC,7,0
CLM-001855,3697.05,1502,82,0,5,1170.21,windscreen,sedan,NSW,6,0
CLM-001856,8407.13,3064,26,2,14,1851.24,liability,hatchback,QLD,2,0
CLM-001857,3786.25,2451,34,0,0,1482.61,collision,suv,NSW,13,0
CLM-001858,1864.72,1987,83,0,19,1766.17,collision,suv,NSW,22,0
CLM-001859,3127.71,858,51,1,21,2305.42,collision,sedan,WA,0,0
CLM-001860,847.84,1407,73,0,16,1365.45,collision,sedan,QLD,22,0
CLM-001861,522.84,105,18,1,3,1845.66,theft,suv,QLD,20,0
CLM-001862,5560.85,2569,25,0,5,1119.18,liability,hatchback,NSW,10,0
CLM-001863,2250.58,3353,31,2,16,1764.11,liability,sedan,NSW,7,0
CLM-001864,2450.23,2871,23,0,10,1083.52,collision,ute,VIC,13,0
CLM-001865,5559.2,1128,77,0,12,1343.92,theft,ute,QLD,20,0
CLM-001866,8499.46,1761,71,0,8,1527.17,windscreen,sedan,VIC,0,0
CLM-001867,4450.92,3495,44,0,18,1579.1,liability,sedan,NSW,10,0
CLM-001868,12658.13,1552,23,0,3,930.06,collision,sedan,NSW,1,0
CLM-001869,4346.02,3062,25,1,9,1063.88,collision,suv,VIC,15,0
CLM-001870,3739.32,2107,35,2,4,1551.78,windscreen,suv,QLD,1,1
CLM-001871,3569.9,1821,66,0,15,1228.65,collision,suv,NSW,7,0
CLM-001872,1136.69,2135,71,0,6,888.87,collision,sedan,NSW,17,0
CLM-001873,6105.83,816,54,0,6,1326.58,liability,ute,NSW,18,0
CLM-001874,476.23,1552,78,0,3,1310.74,liability,suv,NSW,5,0
CLM-001875,1920.44,1110,80,1,18,1408.38,liability,suv,VIC,12,0
CLM-001876,3032.67,2765,69,0,4,1524.65,windscreen,suv,NSW,4,0
CLM-001877,1648.59,2235,23,0,19,1503.66,collision,sedan,QLD,14,0
CLM-001878,2124.27,1458,77,2,20,1096.5,collision,ute,QLD,0,1
CLM-001879,11843.47,3002,78,0,21,1214.43,collision,suv,SA,19,0
CLM-001880,6822.75,1653,55,1,7,1656.17,collision,suv,SA,0,0
CLM-001881,1782.25,3479,58,1,14,1170.75,collision,sedan,NSW,14,0
CLM-001882,2096.08,2209,70,1,18,1219.62,theft,suv,NSW,9,0
CLM-001883,1143.96,3232,57,1,1,853.59,collision,suv,NSW,5,0
CLM-001884,5058.1,3601,41,0,1,1340.54,windscreen,suv,QLD,13,0
CLM-001885,2471.78,1193,64,0,4,1463.94,collision,hatchback,NSW,3,0
CLM-001886,682.08,951,70,0,21,698.09,collision,hatchback,VIC,13,0
CLM-001887,3215.02,3050,27,0,1,996.82,collision,sedan,NSW,15,0
CLM-001888,4143.24,846,63,2,16,880.83,collision,ute,NSW,10,0
CLM-001889,6138.62,2745,29,2,18,1610.16,windscreen,suv,QLD,8,0
CLM-001890,2821.39,645,56,3,19,718.92,collision,hatchback,QLD,11,0
CLM-001891,2254.08,3174,25,2,11,1324.03,collision,sedan,VIC,22,0
CLM-001892,13222.81,2516,84,0,11,1586.89,windscreen,sedan,WA,18,0
CLM-001893,2995.72,1901,62,0,16,1411.98,collision,suv,NSW,0,0
CLM-001894,5113.66,1639,49,0,13,1204.81,collision,sedan,NSW,6,0
CLM-001895,1988.92,2326,51,0,17,1464.33,collision,ute,VIC,0,0
CLM-001896,5001.2,1418,59,0,7,1692.2,collision,suv,QLD,5,0
CLM-001897,1000.52,1451,26,2,20,1314.49,theft,sedan,VIC,18,1
CLM-001898,2107.9,744,52,0,9,611.15,collision,suv,NSW,20,0
CLM-001899,1204.47,576,65,0,5,1728.75,collision,hatchback,SA,10,0
CLM-001900,1893.67,3252,35,0,16,1482.09,collision,ute,NSW,16,0
CLM-001901,7614.83,2734,50,1,13,1339.08,theft,suv,VIC,8,0
CLM-001902,1883.25,1617,40,1,1,696.48,collision,sedan,QLD,11,0
CLM-001903,5108.66,3035,28,0,3,1251.56,windscreen,sedan,SA,19,0
CLM-001904,9301.67,2218,83,1,0,1061.09,collision,hatchback,QLD,6,0
CLM-001905,2919.94,2186,57,0,12,948.63,theft,ute,SA,7,0
CLM-001906,6281.26,410,44,0,19,1304.97,collision,suv,NSW,3,0
CLM-001907,4439.58,1964,40,1,7,1173.13,collision,hatchback,QLD,5,0
CLM-001908,3252.98,394,63,1,2,1194.87,collision,sedan,WA,0,0
CLM-001909,5232.98,2496,25,1,18,1594.08,windscreen,ute,VIC,19,0
CLM-001910,11848.46,245,55,1,15,1434.34,liability,sedan,VIC,20,0
CLM-001911,1848.35,1876,33,0,11,1186.48,collision,sedan,SA,10,1
CLM-001912,1451.86,1340,77,1,4,1144.61,collision,suv,NSW,14,0
CLM-001913,1389.31,477,70,0,14,1199.9,liability,suv,VIC,5,0
CLM-001914,6284.37,1726,68,1,8,1268.34,collision,hatchback,WA,1,0
CLM-001915,6953.68,732,27,0,5,1542.74,collision,suv,WA,12,0
CLM-001916,1992.65,892,23,0,6,1005.96,collision,hatchback,SA,3,0
CLM-001917,600.64,3248,48,0,1,1831.28,theft,ute,WA,20,0
CLM-001918,1797.11,1276,41,0,10,1542.97,windscreen,ute,NSW,6,0
CLM-001919,4495.76,1474,66,0,16,450.0,theft,hatchback,SA,17,0
CLM-001920,2835.45,22,65,0,18,1378.17,liability,suv,VIC,6,0
CLM-001921,3412.71,1096,44,0,15,1693.44,collision,suv,QLD,3,0
CLM-001922,2013.22,1281,28,0,19,1478.27,collision,sedan,VIC,13,0
CLM-001923,6377.73,2624,39,0,21,1213.93,collision,sedan,WA,4,0
CLM-001924,3856.03,434,51,2,4,1329.84,collision,hatchback,VIC,9,0
CLM-001925,4627.85,3394,34,0,9,1408.85,collision,suv,WA,7,0
CLM-001926,3358.67,468,39,0,7,1603.96,collision,suv,NSW,21,0
CLM-001927,4417.27,2382,34,0,15,883.02,collision,sedan,NSW,12,0
CLM-001928,4204.58,16,22,0,18,1150.34,windscreen,suv,VIC,17,0
CLM-001929,1486.15,2991,58,1,19,1890.73,collision,ute,NSW,14,0
CLM-001930,3943.4,2541,84,0,1,1360.87,collision,sedan,QLD,21,0
CLM-001931,5397.18,3057,81,1,11,1854.21,theft,ute,NSW,10,0
CLM-001932,7089.4,3399,80,2,2,2335.25,theft,suv,VIC,20,0
CLM-001933,4072.78,3044,62,2,7,1187.63,windscreen,ute,NSW,21,0
CLM-001934,1445.29,2268,68,0,10,954.9,windscreen,sedan,NSW,22,0
CLM-001935,1622.16,3060,22,1,13,1262.37,windscreen,suv,QLD,16,0
CLM-001936,2150.89,351,31,0,17,1712.67,collision,sedan,NSW,23,0
CLM-001937,3436.12,2355,65,1,21,1758.84,collision,suv,NSW,17,0
CLM-001938,2719.83,3612,84,0,7,2099.75,theft,ute,NSW,7,0
CLM-001939,1283.31,1376,78,1,12,1337.85,collision,suv,NSW,3,0
CLM-001940,1277.56,3560,60,0,1,1511.06,collision,sedan,QLD,5,0
CLM-001941,617.77,1849,25,1,2,1115.12,collision,hatchback,NSW,13,0
CLM-001942,287.26,1709,82,1,21,522.69,collision,sedan,VIC,3,1
CLM-001943,2700.42,1095,39,0,20,1336.91,collision,suv,QLD,5,0
CLM-001944,16986.48,393,20,0,20,969.26,collision,hatchback,VIC,15,1
CLM-001945,11471.08,3198,69,2,5,1562.31,windscreen,suv,VIC,7,1
CLM-001946,1431.28,2630,29,0,14,729.14,liability,hatchback,NSW,16,0
CLM-001947,3335.67,1460,38,0,5,1106.02,collision,suv,SA,23,0
CLM-001948,993.83,3509,63,2,15,1438.33,liability,ute,VIC,2,0
CLM-001949,1114.23,670,82,1,10,1472.88,collision,suv,NSW,15,0
CLM-001950,1214.27,2842,78,0,20,1334.35,liability,ute,WA,19,0
CLM-001951,2517.13,1650,28,1,8,1966.22,liability,sedan,QLD,3,0
CLM-001952,2599.71,2278,29,1,14,1867.92,collision,ute,QLD,18,0
CLM-001953,3603.02,135,72,2,14,1124.17,windscreen,sedan,WA,12,0
CLM-001954,4902.07,2229,39,0,17,1881.11,liability,hatchback,NSW,15,0
CLM-001955,2315.4,2478,23,1,1,1931.53,liability,sedan,WA,1,0
CLM-001956,3063.0,3569,57,1,10,1309.11,liability,sedan,QLD,10,0
CLM-001957,1312.44,1263,62,0,9,1364.98,collision,hatchback,VIC,8,0
CLM-001958,1087.49,266,84,1,5,1333.26,collision,sedan,NSW,3,0
CLM-001959,968.52,225,50,0,17,1137.15,windscreen,suv,NSW,18,0
CLM-001960,4850.98,545,71,0,18,1169.93,theft,ute,SA,12,0
CLM-001961,2313.62,1092,53,2,1,1785.38,theft,sedan,NSW,21,0
CLM-001962,732.64,3032,79,0,15,1494.33,collision,sedan,NSW,3,0
CLM-001963,2843.19,712,50,0,18,1167.12,collision,suv,QLD,17,0
CLM-001964,1168.39,529,63,1,6,1044.42,collision,sedan,QLD,14,1
CLM-001965,10355.61,116,82,0,13,1099.82,windscreen,sedan,NSW,15,0
CLM-001966,1931.17,1399,76,0,13,1295.93,collision,sedan,WA,7,0
CLM-001967,4969.77,2202,44,0,0,1651.35,windscreen,suv,VIC,16,0
CLM-001968,6746.12,1027,51,1,17,1066.17,windscreen,sedan,WA,5,0
CLM-001969,1456.52,1808,57,0,16,1647.56,collision,sedan,NSW,18,0
CLM-001970,3155.92,888,26,0,5,1415.0,collision,suv,NSW,10,0
CLM-001971,4514.73,2920,33,0,6,1397.14,collision,suv,QLD,11,0
CLM-001972,3250.81,93,65,0,16,1688.51,liability,sedan,NSW,13,0
CLM-001973,3908.17,732,22,0,17,1628.31,windscreen,sedan,VIC,2,0
CLM-001974,1099.68,2066,58,0,1,886.51,collision,hatchback,NSW,8,0
CLM-001975,4516.66,3074,50,0,7,992.28,collision,suv,QLD,4,0
CLM-001976,2070.15,1464,50,0,13,1274.26,collision,suv,WA,23,0
CLM-001977,3874.18,254,74,1,2,1467.47,collision,suv,WA,10,0
CLM-001978,5943.13,2013,36,0,21,1800.31,liability,sedan,SA,0,0
CLM-001979,4922.67,986,70,1,4,1371.47,windscreen,hatchback,WA,0,0
CLM-001980,3872.05,1111,70,0,19,1912.22,collision,hatchback,VIC,21,0
CLM-001981,4825.15,3366,84,1,1,1116.8,windscreen,hatchback,VIC,3,0
CLM-001982,4995.58,3436,72,1,19,1172.6,collision,sedan,WA,0,0
CLM-001983,9151.07,944,51,2,0,1249.12,windscreen,sedan,SA,5,0
CLM-001984,2905.79,2158,42,0,14,1080.31,collision,sedan,SA,5,0
CLM-001985,3371.01,1974,70,1,7,1732.6,theft,sedan,QLD,1,0
CLM-001986,5997.21,3508,80,0,10,450.0,liability,suv,NSW,23,0
CLM-001987,2063.6,3453,36,3,2,1183.82,collision,suv,SA,1,0
CLM-001988,1095.04,1277,42,2,14,1728.91,theft,sedan,SA,17,0
CLM-001989,4315.3,92,51,1,13,1246.93,liability,hatchback,QLD,20,0
CLM-001990,2554.17,8,25,0,7,1704.05,collision,sedan,WA,15,0
CLM-001991,1205.14,16,39,1,10,2075.24,collision,sedan,VIC,3,0
CLM-001992,4339.03,2851,29,2,12,1376.53,theft,hatchback,SA,17,0
CLM-001993,8719.78,2700,69,0,15,1735.75,collision,ute,NSW,7,0
CLM-001994,878.04,3019,51,0,11,2148.32,collision,suv,WA,9,0
CLM-001995,6417.24,509,58,0,1,1482.69,collision,suv,NSW,6,0
CLM-001996,444.61,214,23,1,11,1334.14,windscreen,sedan,VIC,18,0
CLM-001997,2207.87,622,56,0,7,1647.81,collision,sedan,NSW,13,0
CLM-001998,11853.6,2282,66,0,9,1740.79,collision,suv,VIC,3,1
CLM-001999,2330.31,32,64,0,8,1337.19,windscreen,suv,NSW,9,0
CLM-002000,3188.97,2412,71,0,7,1190.33,collision,suv,SA,19,0
CLM-002001,5282.47,3244,25,3,5,1916.74,windscreen,sedan,VIC,22,0
CLM-002002,822.74,531,54,0,7,1260.7,collision,ute,WA,22,0
CLM-002003,3146.58,2696,50,2,15,1743.93,liability,ute,NSW,3,0
CLM-002004,3128.03,2016,77,1,4,1436.75,theft,sedan,NSW,20,0
CLM-002005,12049.05,3446,64,0,16,1952.9,collision,sedan,QLD,13,0
CLM-002006,1179.91,887,81,3,9,1069.81,liability,suv,QLD,17,0
CLM-002007,2239.14,828,19,0,13,1069.18,collision,ute,VIC,9,0
CLM-002008,1485.84,60,47,2,2,1631.98,collision,suv,WA,15,0
CLM-002009,1372.23,2573,65,0,4,976.99,collision,ute,WA,6,0
CLM-002010,6943.44,3164,23,0,19,1388.49,theft,suv,VIC,12,0
CLM-002011,3041.14,68,61,1,18,1860.98,collision,sedan,SA,5,0
CLM-002012,1965.15,1794,33,0,1,761.01,collision,suv,QLD,9,0
CLM-002013,2021.54,2642,22,0,19,1482.71,collision,sedan,QLD,9,0
CLM-002014,1953.89,2853,62,0,18,1749.88,collision,ute,VIC,20,0
CLM-002015,2089.43,3395,46,0,3,1341.45,collision,sedan,NSW,15,0
CLM-002016,1154.78,2638,45,0,5,1044.06,collision,sedan,NSW,15,0
CLM-002017,2455.17,3359,39,0,3,1263.34,collision,suv,QLD,6,0
CLM-002018,2276.96,3627,63,1,18,1073.29,collision,suv,QLD,10,0
CLM-002019,1688.6,3385,59,1,18,1372.82,theft,suv,VIC,11,0
CLM-002020,3348.56,1598,62,0,15,1258.69,collision,suv,QLD,18,0
CLM-002021,3568.56,1485,70,1,5,1180.62,theft,hatchback,NSW,4,0
CLM-002022,1963.56,1560,58,0,20,1503.83,collision,hatchback,NSW,1,0
CLM-002023,2675.52,3470,23,0,18,1871.11,collision,hatchback,SA,12,0
CLM-002024,15047.51,1028,28,0,19,1458.18,collision,suv,VIC,19,0
CLM-002025,14622.62,2746,84,0,7,1793.41,collision,suv,NSW,17,0
CLM-002026,1352.12,2281,37,0,15,1871.01,collision,suv,VIC,19,0
CLM-002027,1501.42,225,46,0,14,1156.41,windscreen,suv,VIC,9,0
CLM-002028,1346.75,1774,43,0,3,1440.7,collision,suv,QLD,5,0
CLM-002029,6586.59,710,84,0,12,1209.77,collision,suv,SA,15,0
CLM-002030,2210.79,2659,73,1,12,860.89,theft,sedan,VIC,0,0
CLM-002031,3567.98,1632,50,1,12,1467.4,collision,sedan,VIC,21,0
CLM-002032,13329.37,1301,63,0,7,1002.79,collision,hatchback,VIC,17,0
CLM-002033,2957.65,239,54,1,14,1509.82,collision,sedan,VIC,12,0
CLM-002034,5062.86,477,61,3,19,836.56,collision,suv,NSW,4,0
CLM-002035,4404.21,2788,81,2,13,1406.43,collision,suv,NSW,6,0
CLM-002036,1917.61,3147,63,0,19,831.66,windscreen,sedan,WA,23,0
CLM-002037,6597.01,1062,25,2,16,1572.38,liability,hatchback,VIC,0,0
CLM-002038,1576.12,3022,51,3,6,1220.18,collision,sedan,VIC,0,0
CLM-002039,8142.97,2014,72,0,16,1188.37,theft,hatchback,NSW,8,0
CLM-002040,1918.72,1281,20,1,14,1721.75,windscreen,ute,WA,5,0
CLM-002041,2082.92,1647,41,1,20,1243.88,collision,sedan,NSW,16,0
CLM-002042,1317.69,2519,31,0,7,1386.58,windscreen,sedan,VIC,1,0
CLM-002043,1490.41,3318,66,1,3,1284.46,theft,sedan,WA,18,0
CLM-002044,2164.46,1797,27,2,14,1517.44,liability,suv,VIC,18,0
CLM-002045,481.3,1265,59,0,13,1694.17,liability,sedan,SA,5,0
CLM-002046,2502.39,2777,22,0,13,1625.76,collision,hatchback,NSW,13,0
CLM-002047,2036.56,1916,79,0,16,1196.0,collision,sedan,QLD,16,0
CLM-002048,5391.12,1423,39,1,11,1748.99,collision,hatchback,SA,20,0
CLM-002049,4093.83,1678,45,0,0,1047.6,collision,sedan,VIC,17,0
CLM-002050,1753.33,1955,70,0,19,1104.98,collision,hatchback,QLD,23,0
CLM-002051,2113.47,511,43,1,6,1307.83,liability,sedan,VIC,2,0
CLM-002052,2499.98,211,25,0,5,1695.44,collision,suv,QLD,14,0
CLM-002053,9085.79,2426,78,0,17,963.85,collision,suv,WA,18,0
CLM-002054,1608.84,638,25,0,17,1644.19,windscreen,sedan,QLD,5,0
CLM-002055,1737.46,1940,51,0,11,1331.93,collision,hatchback,SA,5,0
CLM-002056,1278.65,2853,26,0,15,1206.87,collision,sedan,VIC,2,0
CLM-002057,980.9,784,64,1,1,1712.28,liability,suv,VIC,23,0
CLM-002058,3752.78,1392,36,0,6,1085.12,collision,suv,NSW,20,0
CLM-002059,3470.93,3570,80,1,5,2104.27,collision,suv,QLD,2,0
CLM-002060,7801.5,128,31,0,9,1291.71,collision,sedan,WA,5,0
CLM-002061,6509.75,2758,62,0,7,1399.45,liability,sedan,QLD,10,0
CLM-002062,17994.79,611,18,1,1,1859.16,collision,sedan,NSW,21,0
CLM-002063,2820.29,3305,25,3,15,1408.06,collision,sedan,VIC,19,0
CLM-002064,2451.86,1502,36,0,13,1742.33,collision,sedan,QLD,21,0
CLM-002065,1124.2,24,77,1,8,705.46,collision,hatchback,SA,19,0
CLM-002066,5026.27,2620,84,0,19,1203.94,liability,suv,NSW,15,0
CLM-002067,3258.1,537,59,0,7,1480.92,collision,suv,NSW,6,0
CLM-002068,4858.33,1326,40,0,2,1706.87,liability,suv,VIC,14,0
CLM-002069,1268.58,1833,38,2,18,1604.0,collision,sedan,NSW,11,0
CLM-002070,3880.44,2719,32,0,2,1573.09,collision,suv,SA,22,0
CLM-002071,3476.91,1529,40,2,1,1700.15,windscreen,sedan,VIC,10,0
CLM-002072,3308.59,3131,51,1,10,1506.76,collision,suv,VIC,18,0
CLM-002073,1785.67,1758,63,0,12,642.75,collision,suv,NSW,4,0
CLM-002074,7273.5,1245,33,1,6,1825.93,windscreen,suv,VIC,16,0
CLM-002075,13873.43,1230,20,0,18,1073.57,collision,hatchback,SA,10,0
CLM-002076,1296.26,2921,55,1,6,1453.5,collision,sedan,VIC,10,0
CLM-002077,5117.05,2426,34,0,21,1409.73,liability,suv,NSW,18,0
CLM-002078,344.33,463,44,0,14,1365.62,collision,sedan,NSW,11,0
CLM-002079,4921.94,2738,65,2,4,985.01,collision,suv,SA,1,0
CLM-002080,733.17,1515,78,1,9,710.23,collision,ute,SA,9,0
CLM-002081,2010.77,1273,53,0,1,1019.21,collision,sedan,NSW,23,0
CLM-002082,1113.46,356,80,0,18,1622.66,collision,suv,QLD,22,0
CLM-002083,2535.87,3643,36,0,14,872.61,theft,suv,NSW,14,0
CLM-002084,5592.02,191,65,0,9,1059.51,collision,sedan,VIC,15,0
CLM-002085,740.27,3637,83,3,14,1487.96,theft,hatchback,NSW,6,0
CLM-002086,2276.49,235,32,0,13,1010.95,collision,suv,WA,18,0
CLM-002087,2028.34,1844,67,0,13,1170.79,collision,ute,SA,14,0
CLM-002088,9757.45,382,49,0,8,1377.0,collision,suv,NSW,0,0
CLM-002089,4120.87,1798,77,0,7,1443.27,windscreen,hatchback,VIC,22,0
CLM-002090,1232.85,3050,38,1,5,1004.42,collision,sedan,NSW,20,0
CLM-002091,2093.37,2153,82,0,17,1396.51,collision,suv,VIC,1,0
CLM-002092,9576.6,1984,71,0,10,1481.62,windscreen,ute,NSW,10,0
CLM-002093,5093.77,434,65,1,10,929.84,collision,suv,NSW,17,0
CLM-002094,1497.16,3457,19,1,15,1420.9,collision,suv,SA,17,0
CLM-002095,2439.86,1370,23,0,11,1113.53,liability,hatchback,NSW,4,0
CLM-002096,2499.06,1963,62,0,20,1390.89,collision,suv,WA,0,0
CLM-002097,1991.24,3276,50,2,5,1588.62,collision,ute,NSW,23,0
CLM-002098,826.62,2294,39,0,0,1291.83,collision,suv,VIC,21,0
CLM-002099,1793.25,2682,74,0,9,1651.43,collision,hatchback,VIC,17,0
CLM-002100,8449.81,673,50,0,11,1610.97,collision,hatchback,SA,15,0
CLM-002101,2239.8,1679,48,0,18,1649.58,windscreen,suv,NSW,16,0
CLM-002102,2758.82,1973,39,0,13,1483.03,collision,sedan,NSW,10,0
CLM-002103,3312.29,641,83,1,20,1713.25,windscreen,sedan,QLD,16,0
CLM-002104,15734.42,1406,42,1,1,1477.08,liability,suv,QLD,7,1
CLM-002105,3000.87,3034,35,2,11,799.8,theft,hatchback,QLD,2,0
CLM-002106,6771.37,3399,63,0,18,1088.62,windscreen,suv,NSW,7,1
CLM-002107,1903.34,3005,20,0,11,1280.29,windscreen,sedan,NSW,7,0
CLM-002108,2453.94,3408,57,1,6,1321.22,liability,sedan,WA,7,0
CLM-002109,3009.15,3644,55,0,16,1468.05,collision,suv,QLD,11,0
CLM-002110,1668.03,724,34,0,19,1083.71,collision,hatchback,QLD,3,0
CLM-002111,2558.59,3122,69,1,5,2012.87,collision,sedan,NSW,9,0
CLM-002112,5802.47,2263,20,1,12,1316.19,collision,suv,NSW,11,0
CLM-002113,1635.54,3134,83,1,17,1347.46,collision,ute,SA,4,0
CLM-002114,2981.16,2329,75,1,3,1128.65,theft,hatchback,QLD,10,1
CLM-002115,5072.3,456,29,0,0,1018.89,collision,sedan,NSW,16,0
CLM-002116,1606.24,2053,50,4,16,1308.32,liability,hatchback,SA,9,0
CLM-002117,6778.83,2775,31,0,16,1359.09,collision,suv,VIC,0,0
CLM-002118,3148.44,453,59,0,3,1321.32,collision,ute,VIC,16,0
CLM-002119,2633.73,1841,41,4,13,1896.2,collision,sedan,VIC,13,0
CLM-002120,661.09,2387,50,0,15,1308.32,collision,suv,QLD,10,0
CLM-002121,2252.49,1694,82,0,21,1321.64,collision,suv,VIC,0,0
CLM-002122,3939.05,2916,59,0,17,1619.05,collision,sedan,VIC,2,0
CLM-002123,11037.0,463,76,1,4,1293.55,collision,suv,QLD,1,0
CLM-002124,4563.83,1260,60,2,12,1527.98,collision,suv,NSW,20,0
CLM-002125,6937.26,3472,49,1,16,927.92,collision,suv,SA,7,1
CLM-002126,1203.72,1878,19,1,5,930.52,collision,sedan,VIC,10,0
CLM-002127,2710.49,660,23,0,3,1390.28,collision,suv,VIC,16,0
CLM-002128,7446.95,424,53,0,9,1273.57,collision,sedan,QLD,15,0
CLM-002129,1531.8,2165,51,0,15,1083.02,collision,hatchback,QLD,1,0
CLM-002130,6148.21,3397,51,3,11,1390.21,collision,hatchback,VIC,22,0
CLM-002131,5166.69,179,74,1,13,1419.0,collision,sedan,QLD,6,0
CLM-002132,3663.02,399,24,0,14,1115.73,windscreen,sedan,WA,18,0
CLM-002133,2329.65,1369,62,3,21,1178.8,liability,sedan,WA,19,0
CLM-002134,1422.65,760,67,0,13,1421.48,liability,suv,WA,12,0
CLM-002135,11288.44,441,61,0,2,1013.04,collision,hatchback,NSW,3,1
CLM-002136,4788.14,1089,33,0,8,1150.67,collision,suv,VIC,13,0
CLM-002137,3848.59,2346,45,1,3,1526.2,collision,sedan,VIC,5,0
CLM-002138,2187.17,3014,21,0,16,1342.13,windscreen,sedan,NSW,20,0
CLM-002139,3066.84,1118,29,0,21,1192.52,windscreen,sedan,QLD,18,0
CLM-002140,3372.93,2557,71,0,16,1051.99,windscreen,hatchback,NSW,19,0
CLM-002141,4023.5,3004,59,1,5,1015.64,liability,suv,NSW,19,0
CLM-002142,5170.66,25,75,0,15,1306.52,collision,suv,NSW,4,0
CLM-002143,1657.63,3112,64,1,0,2018.52,windscreen,sedan,NSW,0,0
CLM-002144,992.33,669,34,0,5,1536.71,windscreen,hatchback,VIC,15,0
CLM-002145,3175.47,2500,72,0,6,910.15,collision,suv,QLD,14,0
CLM-002146,803.99,2738,64,2,10,1583.38,liability,hatchback,VIC,20,0
CLM-002147,2338.47,3085,30,0,7,1099.57,collision,hatchback,NSW,15,0
CLM-002148,2034.71,1473,18,1,9,1348.4,liability,suv,NSW,19,0
CLM-002149,4310.51,2407,69,0,0,1155.68,windscreen,hatchback,WA,8,0
CLM-002150,13186.49,95,66,1,17,2017.51,collision,sedan,NSW,2,1
CLM-002151,693.37,1631,24,0,8,975.74,theft,suv,VIC,0,0
CLM-002152,16409.88,3518,49,1,17,1453.49,collision,sedan,VIC,10,0
CLM-002153,2502.87,578,79,1,1,1123.84,windscreen,suv,VIC,0,0
CLM-002154,3869.41,552,71,0,19,1593.81,windscreen,sedan,WA,12,0
CLM-002155,1031.61,2555,72,0,13,1446.84,theft,sedan,QLD,9,0
CLM-002156,6295.9,1863,44,2,5,1764.0,windscreen,sedan,SA,6,0
CLM-002157,3075.14,1660,26,0,16,1586.98,collision,suv,WA,14,0
CLM-002158,2846.65,906,41,1,16,1121.13,collision,suv,NSW,16,0
CLM-002159,697.12,625,64,1,15,2312.35,collision,suv,NSW,0,0
CLM-002160,3150.6,2691,74,1,19,1533.29,collision,sedan,VIC,11,0
CLM-002161,5621.6,1305,61,0,20,1168.28,collision,hatchback,VIC,22,0
CLM-002162,2496.86,2835,20,1,3,1417.83,collision,hatchback,VIC,7,0
CLM-002163,7191.46,1618,57,0,6,1558.18,collision,sedan,NSW,18,0
CLM-002164,6972.1,1449,30,1,0,1545.62,collision,suv,NSW,8,0
CLM-002165,1843.05,839,58,1,1,1513.69,windscreen,suv,VIC,6,0
CLM-002166,9860.93,2403,45,1,2,1668.94,collision,ute,QLD,20,0
CLM-002167,3083.96,1038,53,0,15,1636.5,liability,suv,QLD,8,0
CLM-002168,3094.28,3318,57,0,13,1070.3,collision,ute,SA,20,0
CLM-002169,3210.67,1490,60,0,0,2045.66,collision,sedan,NSW,15,0
CLM-002170,3140.03,2974,18,2,9,1999.73,collision,suv,VIC,19,0
CLM-002171,414.64,1715,82,0,2,1614.32,collision,ute,SA,19,0
CLM-002172,2593.78,1514,56,1,4,1362.77,collision,suv,QLD,21,0
CLM-002173,1071.74,1654,51,1,1,1368.44,collision,hatchback,VIC,13,0
CLM-002174,10094.56,1611,43,0,11,1243.16,collision,sedan,VIC,22,0
CLM-002175,9794.36,1748,25,2,1,1285.85,collision,sedan,NSW,1,0
CLM-002176,5647.42,3237,60,1,17,628.36,collision,sedan,WA,11,0
CLM-002177,2492.77,2566,42,0,20,1854.99,collision,sedan,QLD,9,0
CLM-002178,1399.67,125,78,0,18,1738.56,windscreen,sedan,VIC,2,0
